Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170216241.126064,185849535.376162,194949512.626218,175757893.938598,194774513.063717,213235294.117647,228705882.352941,250176470.588235,229750000.0,249300000.0,267800000.0,282050000.0,285380952.380952,307047619.047619,433954545.454545,494791666.666667,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.142857,482000000.0,489333333.333333,437631605.263158,453488372.093023,504651139.534884,354591846.938775,413799990.0,379779389.705882,396582263.291139,348533094.812165,373573141.486811,454101382.488479,540874934.201012,621626785.915493,705406001.424501,749138009.56454,717530683.169567,694754988.258295,712667896.727512,712167450.162898,726131434.715338,743063950.317749,787814379.183843,824880550.343965,2379817990.6918,2730971595.39574,3025187433.33637,3165663152.73351,3432912516.92427,3691384317.52178,4063088535.76331,4167800928.83553,4127660151.8087,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041363893.04556,14718387016.7866,17159509565.4676,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.69457,1383681651.13776,1612346412.26475,1935298266.45384,2206466461.26434,2435078534.03141,2489845016.64894,2692474989.12571,2716964388.42418,3189740055.13982,3800766535.62088,4476001946.01486,5710090213.15035,8030117555.62033,9388695366.84578,10048089558.0636,12876366008.8077,15719433719.4337,18315136409.1427,22526184533.17,28861857810.6515,31055226088.6943,32291215843.6433,29907227184.179,33511383985.6741,35699772165.7093,41075396884.8952,50622896162.6006,59707404560.5944,68790219177.9733,76928784620.8158,88959997899.9293,104272507639.282,120354212475.0,135811771026.33,144652295363.667,159718183550.734,177353174849.714,168885443660.072,165768095391.557,171668891194.349,169404327616.605,166348866131.028,161385558801.811,169099768875.193,181569311742.213,193535442896.365,211596944503.8,219278749139.734,214047795659.045,228638668727.291,248513617677.287,262628865879.697,275696879834.966,291459995978.893,309385622601.348,320860317562.562,341273289534.466,361731070995.726,363074545072.389,344943149590.058,368954169748.818,358681066274.469,380812234827.832,
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802996336.516486,912499493.750253,1034500000.0,1124000000.0,1347999950.0,1669499950.0,3097242093.0,3544281976.5,3968160046.0,4043894878.5,4266503525.5,4476697185.0,4915311846.5,5278120712.5,5677828959.0,6190521241.5,5902717091.41631,5432344901.72414,4923009551.55642,4648668478.56753,4943700431.07368,4926728932.95069,4642280682.14252,5347445005.21376,5215028986.48649,5737099650.19011,6366340265.87888,6414520529.61672,7186638029.05875,7651162302.3456,7858255412.86038,8230391346.67228,8869299234.3377,9757012696.56212,10917477066.1429,12361257680.5627,13881731875.7466,14587496229.1811,15839344591.9842,17710275685.4074,18528554397.5695,18499729214.904,19756533971.8698,20979791685.416,21717604952.1835,23136247990.5977,24067750760.499,24882225741.8119,23352232483.755,28144331506.6149,31426041806.7985,34400509852.0436,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25650213279.6781,18760386774.7973,10621169290.9986,11259647874.4986,15062911616.8222,22772394546.6058,24150978346.5253,24175764812.1218,25890228429.7214,23777026779.3004,22134411297.473,23066883849.6467,26757722428.6781,35245317001.8224,41836292157.3335,45013119281.806,49590197656.5482,59298265769.9946,68478776205.9826,62321642125.1721,58981738868.753,62903737379.7834,57551963753.2104,59852401272.3204,59612144078.4133,51005200669.6941,52654855638.1057,56186190437.9959,61668130122.5878,61467582193.6824,57963370885.0798,69006802298.6956,71198635101.9514,84393795502.4421,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200.0,271066000.0,281896800.0,294883400.0,325281200.0,353251800.0,368948600.0,369124200.0,367968800.0,391820400.0,331200000.0,362800000.0,371998958.402916,466798973.042259,565399321.520814,681400000.0,879000000.0,947000000.0,974200000.0,1080600000.0,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473562627.79423,2257129791.61575,1878253767.31305,2167569046.11837,2813313278.81082,2907517603.76719,3338949151.59927,3723903723.63772,4153725883.84082,6813566098.8675,6331970324.31022,6205847213.6351,5071947798.27263,6087360684.2969,7030149730.33692,7638739122.67242,9228637767.69009,10432962634.8748,11597002834.7786,11859312725.1448,13008746038.8867,13708925477.1304,14902488604.2421,15146883497.6331,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850829757.5418,
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4870283626.18043,5412100260.1731,5762071728.12373,6271045034.4683,7355242314.22407,9108483160.5037,9983664739.3203,11383139029.4345,13192437321.2442,14735449496.7289,17230354544.8242,19894622393.194,23041569234.9792,23628554956.6052,24062916721.3121,21838893330.6052,21173432184.8711,21440475719.8582,24697337084.1012,27143185296.5443,29702631093.8815,30323270274.4059,34365891768.6878,34753569692.915,38730585922.2189,40124916940.5945,43166678735.2183,46425677734.1435,46658755151.6017,47296952928.7561,48706787306.2574,49073380173.7159,47218405892.4258,53749989092.0197,67608919144.3684,85285062818.0077,104120820258.669,113211158292.936,115715618613.052,140186716681.425,158325614580.628,131069255620.567,132175349953.713,141942264554.475,128814279315.132,135684315697.713,141033843265.669,125174166987.372,128609822750.039,143112196040.326,160565642983.587,164020460331.659,157288955508.176,182109999477.691,177006128624.627,212388906458.724,
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756627.92093,7076465299.81141,8337423312.88344,9150684931.50685,9333536369.94567,10997590361.4458,16273253012.0482,25802409638.5542,30463855421.6867,37269156626.506,45808915662.6506,51455719075.8254,51400186342.8889,72482337397.4439,85518233419.0479,90158449294.9921,81052283383.7155,84853700027.651,85289488375.4435,79954072544.5279,75929617557.7521,84300174485.7973,94451427876.6628,106140727333.636,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619196.085,364570515618.358,432216737774.861,510228634992.255,539580085612.401,755094157594.524,892969104529.572,917869913364.917,912524136718.018,890814755511.014,860854232717.718,931877364034.196,1015618744168.08,1042271532953.49,1119099871385.79,1059054842711.55,1186509691070.97,1319076267291.51,1371171152331.16,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.1839,39232435784.0358,42161481858.0819,48421923459.1235,56480289940.9899,59556105229.0052,45581230504.071,50134942204.0,53085455870.6667,58447995017.3333,62422483054.6667,67351404351.833,71464700666.9869,85517673172.5513,99526597933.6331,98473832017.3242,102716451979.68,121486641441.309,137302319828.995,152995442497.709,186328579302.068,193491368445.573,200715624830.902,218262146413.158,212157645177.652,232511554840.372,248985994040.59,279033584092.223,296589670895.932,296042052944.66,320979026420.035,270105341879.226,288208070278.013,279295648982.529,327274843459.429,360281909643.489,392896866204.516,415867563592.829,421351317224.941,458821052615.79,468395521654.458,485440139204.171,514939140318.756,607700687237.318,709152728830.775,820383763511.445,940259888787.721,1216736438834.96,1198895139005.92,1341888016994.9,1675615519484.96,1823051829894.55,1827637590410.41,1856721507621.58,2039126479154.52,2103588360044.94,2294796885663.16,2651474262755.45,2702929641648.74,2835606256558.19,2674851578587.27,3167270623260.47,3353470496886.33,3567551674623.01,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1998550221.80554,2151772979.96956,2329372971.89171,2505073357.88508,2851091646.43165,3035655793.5247,3198820903.82796,3445739914.73101,3378701146.84197,3902721631.54663,4395995085.99509,5098250287.46646,6318060582.21873,7481173065.79201,7896860614.98803,9483808362.36934,9453756014.71837,11248340431.3779,14647996073.6937,18319334300.4513,21747855640.0712,20670190138.1671,21474754080.0358,20766047763.5314,20106648454.8404,21270013325.5601,28714571852.4799,33920518492.5094,37772897420.5159,39238392677.7542,49305632408.4929,49787502852.0725,55918538121.3989,52417477613.676,57097656065.96,69139823232.3232,75790785030.2419,82856648758.3572,90199410115.5097,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443117248.477,221985621537.5,241337364609.738,227270922957.327,243301556084.989,266787238499.03,302391428540.035,305733136180.907,348532394023.595,395461216460.418,407124824064.995,436555518400.451,531306516907.984,548570250341.987,551394889339.778,
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134389.90099,4426949094.83828,4693566416.48845,4928628018.38944,5379845647.69637,6197319929.0429,6789938671.74918,7555383690.16502,8623172959.89439,9743089607.49835,10976245153.5842,13731802833.0379,17153463263.1023,27081698249.5137,46209092072.1331,51776222349.8812,68055295080.7542,80600122701.9652,77994316621.4828,90391877325.9312,94362275580.021,100499312749.922,125948756439.48,156365156618.242,162276728619.519,180183629599.683,209094561833.481,134009995923.166,123057861333.91,120496362916.27,124813263926.226,131637664957.524,119768691216.667,63743623231.2312,71841461172.2365,96419225744.9927,120403931883.348,113919163421.479,110276913362.445,113848450088.686,109591707801.431,126878750295.583,128626917504.398,151911222120.261,187754571246.703,224970371328.826,265602187406.199,349736591836.295,406070949550.867,414059094949.597,487069570461.36,629082257472.368,644019315003.54,500399839839.877,462284793280.825,409191686496.677,459042684192.698,489168731811.147,398880231367.268,333519146339.191,262186179355.944,383436202446.695,394362621793.035,404625655204.619,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1537252193.09912,1671960965.21561,1784174540.73018,1805901510.0394,2136408197.83672,2335785506.0858,2530306095.87756,2551522656.19094,2896598841.36046,3007758796.89648,3281318687.47253,3865346534.65347,4113848002.40312,5134367778.1446,11516762614.2906,13458516762.6143,17754825601.0836,19838130714.5276,23762275651.8794,37816457839.4853,52569000000.0,37823000000.0,42382333333.3333,40712903225.8064,46938387096.7742,48425161290.3226,47264516129.0323,56774193548.3871,62684516129.0323,65831935483.871,180408064516.129,407796349.663785,553671957.671958,1031944881.13189,3991349282.75729,12894029888.1122,10433698621.3427,20764857056.3795,20617405044.2425,36881601583.8194,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36633669269.3981,50065104667.8159,65147051918.0219,88837057319.5179,131614434153.505,111657580326.315,138516722649.573,185749664444.444,218002476129.472,234637675128.645,228415656174.957,166774104959.102,166743557747.671,187217660050.676,227367469034.031,233636097800.338,180898797516.874,209691945713.103,286640340965.517,250842782139.464,
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,252169712.042125,257703244.559997,289200704.382542,345175036.090555,440797869.282266,531569563.888591,638349755.221932,630567115.790732,481532847.590587,420945147.630956,526704545.454545,670251136.363636,839652164.06073,1154440252.96794,1515190595.29765,1406875081.32726,1669488389.96542,2208509076.28099,2511826196.009,2853435053.88542,3381419251.29231,3492997010.04956,3206626644.5371,2765950335.71095,2864441387.40507,2984052356.55071,3989622739.28212,5520318404.64149,6106635816.24587,5672569449.07068,6468736355.55678,6909730288.17061,7080981738.05606,6218581531.64347,6389460342.78656,7123633418.19739,7426082270.67669,7569672925.33739,8503693098.62271,8982047589.4895,9025660361.75842,8234846804.60582,9318395054.85934,11429333037.8443,13825302535.7699,16852963067.0496,17465318552.2941,21652505596.7528,18074622987.0185,13154414219.207,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24681343649.2952,21629953194.0659,25825287184.3818,28770206626.5564,31325116556.3807,
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,3064824613.79481,3701628227.73845,2960588778.14489,3529314756.46217,4016794166.4484,4320961974.20983,4694475520.6611,4753451343.78497,5448186540.1843,6286036400.6976,7392816014.6558,7041133471.4485,9206101184.24245,11882380396.0257,17142653329.5308,16114210525.8726,15927976744.1269,18224638345.441,17668930043.1248,22569139913.244,25349508550.3729,26833679976.4861,29202655837.1698,32616995896.4361,30590497935.6956,28853757189.2669,35769715529.5016,42972129787.2865,52556269374.3938,52349172911.65,61905208272.8464,70871081524.7686,79314801236.3003,79712276313.6525,90576930828.5411,105307707634.576,114866706144.061,119246040470.807,120358023999.368,121166507717.951,136225025139.185,134620909004.446,125055466461.227,131314894271.096,139899274431.058,147103301914.121,158722866825.261,184068518293.128,220552442865.106,212453641380.363,238912622309.59,267406179630.431,262917911696.944,297634145181.876,314090281098.682,302722655203.465,320958936788.842,357227098125.658,375149611117.199,399651065197.871,411728563086.632,489708278893.053,525000415276.678,513611100815.691,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,42012422612.3955,46649487320.4225,52413872628.0045,60035924617.9277,65720771779.4768,70717012186.1774,76622444787.3696,84401995573.2456,91485448147.84,100996667239.335,113656669764.56,124959712858.926,145594833997.344,175896529392.229,200024444775.231,228220643534.994,225235205861.828,258190019749.835,315784469541.41,394584507107.9,478356755595.749,431695533980.583,428257421617.752,444063496940.337,438896930791.272,453259761687.456,641862313287.44,807570134448.76,893663934840.821,930801709003.669,1183945130898.51,1249092439519.28,1323204350353.5,1067412587670.73,1101750159702.21,1177369428265.78,1314776508972.27,1244988176443.84,1272729786996.77,1255004736463.98,1149661363439.38,1172041488805.87,1281746271196.04,1582930016538.82,1812808753294.75,1864982261286.85,1958563654385.64,2222524108127.65,2417508414187.19,2209484319012.65,2144936254535.0,2306974020278.21,2097929495121.68,2153225581941.46,2173255507985.84,1845428048839.1,1887111188176.93,1970720904584.71,2099435266458.67,2019606796583.53,1907481094079.23,2179207773596.09,2102995942720.44,2300941152991.81,
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699064380.374248,748043500.7826,777727688.908924,826706669.317332,897949000.8204,972159611.136156,1096759561.29618,1148014310.8255,1083839132.92869,1191239047.00876,1404720441.88818,1539861815.89381,1875146587.4443,1905917553.19149,2375122375.12238,2860442750.44275,2966042856.04286,3249733139.73314,2644527821.53011,2425064229.04184,2679379371.51261,2979027966.45373,3293496311.93093,3619262277.47712,2373564549.4932,2100239018.82467,2754549581.92409,3287007321.56699,3828342820.3494,4404937853.39452,4592208086.69235,4106207649.05547,3535460089.80719,5440075675.74067,5452558947.03045,6577520642.82297,7393891920.80358,8400041723.54861,8787195622.43502,8887057997.36228,9005064474.93003,9194727831.07318,9719009494.84779,9430234810.78586,10174664853.9476,11243865777.7131,11930179089.8855,12799600047.1845,13709401520.0326,12120458114.8318,13220549908.2494,14444661522.1463,14807086555.5283,14264205152.6126,13899217721.6818,14188936958.4343,14077096714.1279,14808985171.3441,15730792835.5811,15830766570.7266,13812421803.4084,14657586127.0331,17097760723.9201,19423355409.2316,
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,599759760.096096,657999736.800105,631679747.328101,561119775.55209,698879720.448112,639519744.192102,678159728.736109,788479684.608126,943783839.718052,1197483948.68547,1363073497.77355,1708521219.46003,2096778602.16785,2602208588.95706,3271368780.65347,3910044474.28044,4383944702.85958,4681240992.70338,4920692190.95569,4967162160.40472,4993601520.43079,6402050484.90425,6756209762.48231,6277451829.05325,4221373673.80468,4160087507.83472,4344467193.25095,5310833193.59005,5606400221.69269,6236295978.24531,6727597031.96347,6927503526.09309,7245839210.15515,7912270803.94922,8149929478.13822,8460789844.8519,8975814652.8196,9582510578.27927,10195627644.5698,11411706629.055,12588998589.5628,15056981664.3159,17110437235.543,22658715989.3302,24537876056.338,27133804225.3521,29524149154.9296,31634561690.1408,34454440140.8451,36847643521.1268,38587017887.3239,39892551126.7606,41608435915.493,43370860704.2254,44503006338.0282,43700383098.5916,46296100140.8451,48764963380.2817,50967475352.1127,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,47419238274.4619,57266758179.5883,64987857541.6256,74379284603.3875,87490590817.9803,97338107605.8236,113046784179.289,132475614226.519,156897496759.128,184298841304.667,217223652719.444,245364056622.363,324933841268.585,441460582535.921,490035789970.299,532861438884.724,598883902155.605,737069290927.712,1035611588216.59,1077910077676.37,1129377244854.04,1245221410764.15,1158731426905.85,1270859919742.9,1345824500836.76,1427019759717.41,2120083812109.91,2580748422781.09,3125724434400.79,3109455047823.93,3185904656663.85,3648065760648.88,3980702922117.66,4536940479038.25,4998797547740.97,5545563663889.7,4923391533851.63,4492448605638.94,4098362709531.24,4635982224063.88,4968359075956.59,4374711694090.87,4182846045873.61,4519561645253.53,4893116005656.56,4831467035389.8,4601663122649.92,4579750920354.81,5106679115127.3,5289493117993.89,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5040880939324.86,5117993853016.51,5055587093501.59,5034620784584.98,4256410760723.75,4204494802431.55,
